category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
HPO	HP:0100763	12	576	9606	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000265709,9606.ENSP00000285379,9606.ENSP00000337354,9606.ENSP00000341815,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000392423,9606.ENSP00000424846,9606.ENSP00000497574	HMOX1,APOE,ANK1,CA2,LIPA,SOX18,GSN,JAK2,G6PD,RELN,SH3BP2,GCLC	0.0001	0.0205	Abnormality of the lymphatic system
HPO	HP:0001510	21	1525	9606	9606.ENSP00000216117,9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000265709,9606.ENSP00000273784,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000337354,9606.ENSP00000346839,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356972,9606.ENSP00000361405,9606.ENSP00000376637,9606.ENSP00000392423,9606.ENSP00000414303,9606.ENSP00000438804,9606.ENSP00000492024	HMOX1,MMP2,STUB1,CYP27B1,APOE,ANK1,AHSG,CA2,TK2,BUB1,LIPA,FN1,PEX14,MACF1,NDUFS2,MMP9,IGF1,RELN,BDNF,HNF1A,PAX6	0.00011	0.0206	Growth delay
HPO	HP:0002170	6	130	9606	9606.ENSP00000262160,9606.ENSP00000284981,9606.ENSP00000346839,9606.ENSP00000356771,9606.ENSP00000371067,9606.ENSP00000381448	SMAD2,APP,FN1,F5,JAK2,CST3	0.00011	0.0213	Intracranial hemorrhage
HPO	HP:0040064	25	2018	9606	9606.ENSP00000216117,9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000273784,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000332164,9606.ENSP00000341815,9606.ENSP00000346839,9606.ENSP00000349016,9606.ENSP00000356468,9606.ENSP00000360645,9606.ENSP00000361405,9606.ENSP00000376637,9606.ENSP00000384477,9606.ENSP00000392423,9606.ENSP00000417185,9606.ENSP00000418525,9606.ENSP00000497574,9606.ENSP00000497910	HMOX1,MMP2,STUB1,CYP27B1,APOE,SMAD2,AHSG,CA2,TK2,BUB1,SLC25A22,SLIT3,SOX18,FN1,PEX14,IVNS1ABP,MAN1B1,MMP9,IGF1,IFRD1,RELN,VWA1,MME,GCLC,B2M	0.00011	0.0213	Abnormality of limbs
HPO	HP:0000713	5	82	9606	9606.ENSP00000222381,9606.ENSP00000284981,9606.ENSP00000340278,9606.ENSP00000438804,9606.ENSP00000490614	PON1,APP,PARK7,HNF1A,DCX	0.00012	0.0229	Agitation
HPO	HP:0001903	11	498	9606	9606.ENSP00000216117,9606.ENSP00000265709,9606.ENSP00000285379,9606.ENSP00000337354,9606.ENSP00000356972,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000385834,9606.ENSP00000481570,9606.ENSP00000497574,9606.ENSP00000498358	HMOX1,ANK1,CA2,LIPA,NDUFS2,JAK2,G6PD,TF,TNFAIP3,GCLC,FECH	0.00012	0.0229	Anemia
HPO	HP:0000095	6	136	9606	9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000299697,9606.ENSP00000341815,9606.ENSP00000346839,9606.ENSP00000418525	C3,APOE,TK2,SOX18,FN1,MME	0.00014	0.0254	Abnormal renal glomerulus morphology
HPO	HP:0001392	15	895	9606	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000265709,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000337354,9606.ENSP00000349016,9606.ENSP00000356972,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000385834,9606.ENSP00000438804,9606.ENSP00000497574,9606.ENSP00000497910,9606.ENSP00000498358	HMOX1,APOE,ANK1,CA2,TK2,LIPA,PEX14,NDUFS2,JAK2,G6PD,TF,HNF1A,GCLC,B2M,FECH	0.00015	0.0265	Abnormality of the liver
HPO	HP:0011442	22	1689	9606	9606.ENSP00000219548,9606.ENSP00000222381,9606.ENSP00000252486,9606.ENSP00000265709,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000322020,9606.ENSP00000340278,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000362924,9606.ENSP00000384477,9606.ENSP00000414303,9606.ENSP00000417185,9606.ENSP00000418525,9606.ENSP00000481570,9606.ENSP00000490614,9606.ENSP00000492024,9606.ENSP00000497574	STUB1,PON1,APOE,ANK1,APP,CA2,TK2,SLC25A22,PARK7,PEX14,MACF1,NDUFS2,MAN1B1,GSN,IFRD1,BDNF,VWA1,MME,TNFAIP3,DCX,PAX6,GCLC	0.00016	0.0271	Abnormal central motor function
HPO	HP:0032180	16	1010	9606	9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000265709,9606.ENSP00000284981,9606.ENSP00000291295,9606.ENSP00000299697,9606.ENSP00000337354,9606.ENSP00000346839,9606.ENSP00000349016,9606.ENSP00000356972,9606.ENSP00000376637,9606.ENSP00000377192,9606.ENSP00000385834,9606.ENSP00000438804,9606.ENSP00000497910,9606.ENSP00000498358	CYP27B1,APOE,ANK1,APP,CALM3,TK2,LIPA,FN1,PEX14,NDUFS2,IGF1,G6PD,TF,HNF1A,B2M,FECH	0.00017	0.0288	Abnormal circulating metabolite concentration
HPO	HP:0002244	7	204	9606	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000302530,9606.ENSP00000337354,9606.ENSP00000356468,9606.ENSP00000481570,9606.ENSP00000497574	HMOX1,APOE,BUB1,LIPA,IVNS1ABP,TNFAIP3,GCLC	0.00018	0.0296	Abnormality of the small intestine
HPO	HP:0000929	24	1954	9606	9606.ENSP00000216117,9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000273784,9606.ENSP00000285379,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000341815,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356468,9606.ENSP00000356946,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000376637,9606.ENSP00000392423,9606.ENSP00000414303,9606.ENSP00000424846,9606.ENSP00000490614,9606.ENSP00000497574,9606.ENSP00000497910	HMOX1,MMP2,STUB1,CYP27B1,APOE,SMAD2,AHSG,CA2,BUB1,SLC25A22,SOX18,PEX14,MACF1,IVNS1ABP,FCGR3A,NDUFS2,MAN1B1,IGF1,RELN,BDNF,SH3BP2,DCX,GCLC,B2M	0.00018	0.03	Abnormal skull morphology
HPO	HP:0003271	12	614	9606	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000265709,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000337354,9606.ENSP00000349016,9606.ENSP00000356972,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000438804,9606.ENSP00000497574	HMOX1,APOE,ANK1,CA2,TK2,LIPA,PEX14,NDUFS2,JAK2,G6PD,HNF1A,GCLC	0.00019	0.03	Visceromegaly
HPO	HP:0030843	2	2	9606	9606.ENSP00000362924,9606.ENSP00000497910	GSN,B2M	0.00018	0.03	Cardiac amyloidosis
HPO	HP:0410054	2	2	9606	9606.ENSP00000252486,9606.ENSP00000284981	APOE,APP	0.00018	0.03	Decreased circulating GABA concentration
HPO	HP:0410042	13	715	9606	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000265709,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000337354,9606.ENSP00000349016,9606.ENSP00000356972,9606.ENSP00000371067,9606.ENSP00000438804,9606.ENSP00000497574,9606.ENSP00000497910,9606.ENSP00000498358	HMOX1,APOE,ANK1,CA2,TK2,LIPA,PEX14,NDUFS2,JAK2,HNF1A,GCLC,B2M,FECH	0.0002	0.0309	Abnormal liver morphology
HPO	HP:0000553	10	442	9606	9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000291554,9606.ENSP00000299697,9606.ENSP00000349016,9606.ENSP00000414303,9606.ENSP00000481570,9606.ENSP00000492024	MMP2,STUB1,APOE,SMAD2,CRYAA,TK2,PEX14,BDNF,TNFAIP3,PAX6	0.00021	0.0324	Abnormal uvea morphology
HPO	HP:0011354	14	821	9606	9606.ENSP00000219548,9606.ENSP00000252486,9606.ENSP00000262160,9606.ENSP00000265709,9606.ENSP00000337354,9606.ENSP00000341815,9606.ENSP00000349016,9606.ENSP00000356771,9606.ENSP00000356972,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000497574,9606.ENSP00000498358	STUB1,APOE,SMAD2,ANK1,LIPA,SOX18,PEX14,F5,NDUFS2,GSN,JAK2,G6PD,GCLC,FECH	0.00022	0.0324	Generalized abnormality of skin
HPO	HP:0002174	4	51	9606	9606.ENSP00000219548,9606.ENSP00000340278,9606.ENSP00000356972,9606.ENSP00000492024	STUB1,PARK7,NDUFS2,PAX6	0.00025	0.0367	Postural tremor
HPO	HP:0003011	27	2384	9606	9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000265709,9606.ENSP00000273784,9606.ENSP00000284981,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000340278,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000384477,9606.ENSP00000392423,9606.ENSP00000417185,9606.ENSP00000418525,9606.ENSP00000438804,9606.ENSP00000490614,9606.ENSP00000492024,9606.ENSP00000497574,9606.ENSP00000497910	MMP2,STUB1,PON1,CYP27B1,APOE,ANK1,AHSG,APP,TK2,BUB1,SLC25A22,PARK7,PEX14,MACF1,NDUFS2,MAN1B1,GSN,JAK2,IFRD1,RELN,VWA1,MME,HNF1A,DCX,PAX6,GCLC,B2M	0.00025	0.0367	Abnormality of the musculature
HPO	HP:0002240	11	543	9606	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000265709,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000337354,9606.ENSP00000349016,9606.ENSP00000356972,9606.ENSP00000371067,9606.ENSP00000438804,9606.ENSP00000497574	HMOX1,APOE,ANK1,CA2,TK2,LIPA,PEX14,NDUFS2,JAK2,HNF1A,GCLC	0.00026	0.0377	Hepatomegaly
HPO	HP:0003110	12	638	9606	9606.ENSP00000216117,9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000299697,9606.ENSP00000337354,9606.ENSP00000346839,9606.ENSP00000356771,9606.ENSP00000362924,9606.ENSP00000377192,9606.ENSP00000407552,9606.ENSP00000438804,9606.ENSP00000497574	HMOX1,CYP27B1,APOE,TK2,LIPA,FN1,F5,GSN,G6PD,GAS7,HNF1A,GCLC	0.00026	0.0377	Abnormality of urine homeostasis
HPO	HP:0012210	14	837	9606	9606.ENSP00000228606,9606.ENSP00000245907,9606.ENSP00000252486,9606.ENSP00000285379,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000341815,9606.ENSP00000346839,9606.ENSP00000349016,9606.ENSP00000356972,9606.ENSP00000418525,9606.ENSP00000438804,9606.ENSP00000497910	CYP27B1,C3,APOE,CA2,TK2,BUB1,SLC25A22,SOX18,FN1,PEX14,NDUFS2,MME,HNF1A,B2M	0.00026	0.0377	Abnormal renal morphology
HPO	HP:0000711	5	98	9606	9606.ENSP00000222381,9606.ENSP00000284981,9606.ENSP00000340278,9606.ENSP00000438804,9606.ENSP00000490614	PON1,APP,PARK7,HNF1A,DCX	0.00027	0.0382	Restlessness
HPO	HP:0001978	3	20	9606	9606.ENSP00000265709,9606.ENSP00000285379,9606.ENSP00000371067	ANK1,CA2,JAK2	0.00027	0.0382	Extramedullary hematopoiesis
HPO	HP:0033109	3	20	9606	9606.ENSP00000252486,9606.ENSP00000284981,9606.ENSP00000299697	APOE,APP,TK2	0.00027	0.0382	Abnormal circulating non-proteinogenic amino acid concentration
HPO	HP:0012332	5	99	9606	9606.ENSP00000291295,9606.ENSP00000340278,9606.ENSP00000362924,9606.ENSP00000392423,9606.ENSP00000497910	CALM3,PARK7,GSN,RELN,B2M	0.00029	0.0388	Abnormal autonomic nervous system physiology
HPO	HP:0012373	27	2405	9606	9606.ENSP00000219070,9606.ENSP00000219548,9606.ENSP00000252486,9606.ENSP00000252804,9606.ENSP00000273784,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000291554,9606.ENSP00000299697,9606.ENSP00000302530,9606.ENSP00000322020,9606.ENSP00000340278,9606.ENSP00000349016,9606.ENSP00000354573,9606.ENSP00000354772,9606.ENSP00000356972,9606.ENSP00000360645,9606.ENSP00000362924,9606.ENSP00000371067,9606.ENSP00000376637,9606.ENSP00000384477,9606.ENSP00000414303,9606.ENSP00000418525,9606.ENSP00000424846,9606.ENSP00000481570,9606.ENSP00000490614,9606.ENSP00000492024	MMP2,STUB1,APOE,PXDN,AHSG,APP,CA2,CRYAA,TK2,BUB1,SLC25A22,PARK7,PEX14,MACF1,MVB12B,NDUFS2,MAN1B1,GSN,JAK2,IGF1,IFRD1,BDNF,MME,SH3BP2,TNFAIP3,DCX,PAX6	0.00029	0.0388	Abnormal eye physiology
HPO	HP:0007957	7	226	9606	9606.ENSP00000219070,9606.ENSP00000252486,9606.ENSP00000252804,9606.ENSP00000291554,9606.ENSP00000302530,9606.ENSP00000349016,9606.ENSP00000492024	MMP2,APOE,PXDN,CRYAA,BUB1,PEX14,PAX6	0.00032	0.043	Corneal opacity
HPO	HP:0000501	8	303	9606	9606.ENSP00000219548,9606.ENSP00000252804,9606.ENSP00000291554,9606.ENSP00000302530,9606.ENSP00000349016,9606.ENSP00000362924,9606.ENSP00000414303,9606.ENSP00000492024	STUB1,PXDN,CRYAA,BUB1,PEX14,GSN,BDNF,PAX6	0.00035	0.0453	Glaucoma
HPO	HP:0100820	3	22	9606	9606.ENSP00000252486,9606.ENSP00000299697,9606.ENSP00000346839	APOE,TK2,FN1	0.00035	0.0455	Glomerulopathy
HPO	HP:0002105	4	57	9606	9606.ENSP00000216117,9606.ENSP00000262160,9606.ENSP00000356771,9606.ENSP00000497574	HMOX1,SMAD2,F5,GCLC	0.00037	0.0463	Hemoptysis
HPO	HP:0002345	6	163	9606	9606.ENSP00000219548,9606.ENSP00000299697,9606.ENSP00000340278,9606.ENSP00000356972,9606.ENSP00000384477,9606.ENSP00000492024	STUB1,TK2,PARK7,NDUFS2,IFRD1,PAX6	0.00036	0.0463	Action tremor
HPO	HP:0003474	8	305	9606	9606.ENSP00000219548,9606.ENSP00000252486,9606.ENSP00000284981,9606.ENSP00000299697,9606.ENSP00000371067,9606.ENSP00000384477,9606.ENSP00000417185,9606.ENSP00000418525	STUB1,APOE,APP,TK2,JAK2,IFRD1,VWA1,MME	0.00036	0.0463	Somatic sensory dysfunction
HPO	HP:0033354	10	477	9606	9606.ENSP00000216117,9606.ENSP00000228606,9606.ENSP00000252486,9606.ENSP00000299697,9606.ENSP00000346839,9606.ENSP00000362924,9606.ENSP00000377192,9606.ENSP00000407552,9606.ENSP00000438804,9606.ENSP00000497574	HMOX1,CYP27B1,APOE,TK2,FN1,GSN,G6PD,GAS7,HNF1A,GCLC	0.00038	0.0478	Abnormal urine metabolite level
