category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
HPO	HP:0025142	41	906	9606	9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000233242,9606.ENSP00000241052,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000278616,9606.ENSP00000282753,9606.ENSP00000285379,9606.ENSP00000301653,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000338413,9606.ENSP00000356030,9606.ENSP00000356224,9606.ENSP00000357265,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000366525,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000376330,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000454071,9606.ENSP00000461947,9606.ENSP00000477796,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496166	KRT14,TGFB1,PON1,CYP27B1,APOB,CAT,SMO,KRT5,RARA,IL1RN,TNFRSF13B,GATA6,SOD1,ATM,GRM1,CA2,KRT16,AGXT,COL3A1,F2,HNF4A,UBA1,CD55,SYNE1,SEMA4A,MAFB,PGK1,FTL,DSP,KRT6A,WIPF1,FOXA2,ESR1,SERPINA1,MS4A1,LDLR,CD226,GCH1,ZEB2,HBB,ALDOA	3.96e-07	0.00013	Constitutional symptom
HPO	HP:0010876	27	466	9606	9606.ENSP00000167586,9606.ENSP00000252242,9606.ENSP00000259089,9606.ENSP00000259206,9606.ENSP00000262177,9606.ENSP00000278616,9606.ENSP00000302620,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000349860,9606.ENSP00000355893,9606.ENSP00000356030,9606.ENSP00000356224,9606.ENSP00000366525,9606.ENSP00000369129,9606.ENSP00000385834,9606.ENSP00000392812,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000485010,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000496166	KRT14,KRT5,BLK,IL1RN,DNAJB6,ATM,AGXT,FOS,F2,HNF4A,ITGA3,UBA1,FN1,GFPT1,SLC30A10,CD55,SYNE1,FTL,DSP,TF,PIK3R5,CDKN1C,SERPINA1,CIITA,KNG1,HBB,ALDOA	5.64e-07	0.00019	Abnormal circulating protein concentration
HPO	EFO:0004747	154	5856	9606	9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000228606,9606.ENSP00000230990,9606.ENSP00000233242,9606.ENSP00000233535,9606.ENSP00000239223,9606.ENSP00000239938,9606.ENSP00000241052,9606.ENSP00000242480,9606.ENSP00000243611,9606.ENSP00000245907,9606.ENSP00000251102,9606.ENSP00000252486,9606.ENSP00000253363,9606.ENSP00000253673,9606.ENSP00000253799,9606.ENSP00000259089,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000261890,9606.ENSP00000262126,9606.ENSP00000262345,9606.ENSP00000262424,9606.ENSP00000262746,9606.ENSP00000262768,9606.ENSP00000263317,9606.ENSP00000263341,9606.ENSP00000263464,9606.ENSP00000264690,9606.ENSP00000265087,9606.ENSP00000265132,9606.ENSP00000265970,9606.ENSP00000269228,9606.ENSP00000270142,9606.ENSP00000273258,9606.ENSP00000273784,9606.ENSP00000275493,9606.ENSP00000277120,9606.ENSP00000282753,9606.ENSP00000283646,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000292609,9606.ENSP00000296027,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000302456,9606.ENSP00000304956,9606.ENSP00000308541,9606.ENSP00000312150,9606.ENSP00000312671,9606.ENSP00000312987,9606.ENSP00000314420,9606.ENSP00000315130,9606.ENSP00000316032,9606.ENSP00000316338,9606.ENSP00000317674,9606.ENSP00000319464,9606.ENSP00000320171,9606.ENSP00000321573,9606.ENSP00000321997,9606.ENSP00000322061,9606.ENSP00000322730,9606.ENSP00000324422,9606.ENSP00000329797,9606.ENSP00000330959,9606.ENSP00000332656,9606.ENSP00000333203,9606.ENSP00000334448,9606.ENSP00000335153,9606.ENSP00000336790,9606.ENSP00000337180,9606.ENSP00000338769,9606.ENSP00000339260,9606.ENSP00000339813,9606.ENSP00000343924,9606.ENSP00000344782,9606.ENSP00000346839,9606.ENSP00000347197,9606.ENSP00000350425,9606.ENSP00000350928,9606.ENSP00000352798,9606.ENSP00000353401,9606.ENSP00000354612,9606.ENSP00000354826,9606.ENSP00000354829,9606.ENSP00000355893,9606.ENSP00000356030,9606.ENSP00000356037,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357727,9606.ENSP00000360281,9606.ENSP00000360697,9606.ENSP00000360985,9606.ENSP00000361405,9606.ENSP00000362924,9606.ENSP00000363079,9606.ENSP00000363770,9606.ENSP00000363809,9606.ENSP00000364449,9606.ENSP00000369081,9606.ENSP00000369129,9606.ENSP00000369822,9606.ENSP00000372313,9606.ENSP00000376436,9606.ENSP00000376637,9606.ENSP00000378131,9606.ENSP00000378359,9606.ENSP00000381185,9606.ENSP00000383274,9606.ENSP00000384725,9606.ENSP00000384849,9606.ENSP00000384899,9606.ENSP00000384999,9606.ENSP00000385834,9606.ENSP00000387654,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000408695,9606.ENSP00000410157,9606.ENSP00000415769,9606.ENSP00000415941,9606.ENSP00000416066,9606.ENSP00000418082,9606.ENSP00000419153,9606.ENSP00000422793,9606.ENSP00000425915,9606.ENSP00000429900,9606.ENSP00000430656,9606.ENSP00000440288,9606.ENSP00000441214,9606.ENSP00000441828,9606.ENSP00000444271,9606.ENSP00000444889,9606.ENSP00000454071,9606.ENSP00000461947,9606.ENSP00000468002,9606.ENSP00000477796,9606.ENSP00000478255,9606.ENSP00000478305,9606.ENSP00000478927,9606.ENSP00000481570,9606.ENSP00000483786,9606.ENSP00000487174,9606.ENSP00000493728,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000497069,9606.ENSP00000497574,9606.ENSP00000497691,9606.ENSP00000498441	TGFB1,PON1,CYP27B1,HBEGF,APOB,SLC30A3,DUSP1,EGR1,CAT,EGR2,C4BPB,C3,CNGB1,APOE,RBM39,ADGRE3,AOC2,BLK,IL1RN,TNFRSF13B,RAB11A,ANKRD12,IL12RB2,CRISPLD2,PRDX1,TIMP2,NOX4,IL1B,BIRC3,KLKB1,STC2,AMBP,PIK3C2A,NPC1,SOD1,ARL6IP5,AHSG,EGFR,NTRK2,GRM1,RPIA,APP,CA2,PGLYRP2,CXCL5,ANKRD11,SLC39A4,KLF13,MN1,F2,TRIB1,EHBP1L1,HNF4A,PER1,CLU,NUP98,BAIAP2,APOL1,CPN2,PKM,DCBLD2,LARP1B,C7,ITM2C,ZYX,CADM1,IL1R2,ENPP7,SERPINA5,GNG2,HSP90AA1,ATF4,AZIN1,ASAP3,SLC6A13,TPST2,PRELP,GFI1B,FN1,C5AR1,APOA4,GAD1,COL18A1,CUX1,PTGS1,CALD1,SGMS1,SLC30A10,CD55,C4BPA,SYNE1,F13B,F5,S100A9,C8B,C8G,ARFGEF2,MMP9,GSN,MBL2,C1QC,SLC39A7,SIK3,TXNDC5,DSP,NQO2,MSLN,ETS1,IGF1,CFI,ADH6,BCL2,EIF4G3,PRDM6,CDKN1A,GATAD2A,P4HA2,TF,PCYOX1,FOXA2,ESR1,PRKCA,ABTB2,ITIH3,C4B,SERPINA1,RPL37A,ZBTB20,INPP4B,SELENOP,ASAP1,CA1,ABCB9,USP36,HPR,C1R,DENND5B,LDLR,CD226,KANK2,GCH1,ABCB1,SMOX,YAP1,TNFAIP3,HPCAL1,ZEB2,GRB10,KNG1,HBB,IGF1R,GCLC,APLP2,FGA	1.19e-06	0.00036	Protein measurement
HPO	HP:0012649	42	981	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000241052,9606.ENSP00000245907,9606.ENSP00000246662,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000263341,9606.ENSP00000269216,9606.ENSP00000270879,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000301305,9606.ENSP00000304408,9606.ENSP00000313967,9606.ENSP00000338413,9606.ENSP00000356030,9606.ENSP00000356382,9606.ENSP00000362924,9606.ENSP00000363770,9606.ENSP00000369129,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000386884,9606.ENSP00000405330,9606.ENSP00000415941,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000444271,9606.ENSP00000481570,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000497574,9606.ENSP00000498441	KRT14,HMOX1,TGFB1,CAT,C3,KRT9,KRT5,APOE,RARA,IL1RN,TNFRSF13B,PRDX1,IL1B,GATA6,FCN3,EGFR,ATM,SLC39A4,COL3A1,C1QB,UBA1,CD55,F13B,GSN,C1QC,DSP,DIAPH1,WIPF1,CFI,CXCR4,ESR1,C4B,SERPINA1,MS4A1,C1R,TNFAIP3,CIITA,ZEB2,PAX6,HBB,GCLC,FGA	1.14e-06	0.00036	Increased inflammatory response
HPO	HP:0011025	47	1169	9606	9606.ENSP00000229270,9606.ENSP00000233242,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000262662,9606.ENSP00000262746,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000284981,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000344782,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000355893,9606.ENSP00000356030,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360938,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000362924,9606.ENSP00000369129,9606.ENSP00000376330,9606.ENSP00000384849,9606.ENSP00000385834,9606.ENSP00000400341,9606.ENSP00000416066,9606.ENSP00000441214,9606.ENSP00000454071,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000484824,9606.ENSP00000487174,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000498441	TPI1,APOB,PEX1,SMO,APOE,RARA,CDKN2C,PRDX1,PIK3C2A,GATA6,APP,BUB1,AGXT,COL3A1,FOS,F2,HNF4A,GFI1B,FN1,ELN,SLC30A10,CD55,SYNE1,F13B,F5,SEMA4A,RPL5,SARDH,ARFGEF2,MAFB,GSN,DSP,WIPF1,CDKN1A,TF,FOXA2,SERPINA1,USP36,LDLR,RPS19,GCH1,MUC1,ZEB2,KNG1,HBB,ALDOA,FGA	1.35e-06	0.0004	Abnormal cardiovascular system physiology
HPO	HP:0011276	25	433	9606	9606.ENSP00000167586,9606.ENSP00000246662,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000261652,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000301305,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000310861,9606.ENSP00000315190,9606.ENSP00000344782,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000362924,9606.ENSP00000369129,9606.ENSP00000376330,9606.ENSP00000392812,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000444271	KRT14,KRT9,KRT5,APOE,RARA,TNFRSF13B,EGFR,ATM,SLC39A4,AGXT,COL3A1,FOS,F2,KRT2,ITGA3,GFI1B,F13B,F5,GSN,DSP,WIPF1,PIK3R5,SERPINA1,MS4A1,C1R	1.59e-06	0.00046	Vascular skin abnormality
HPO	HP:0000077	44	1077	9606	9606.ENSP00000020945,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000233242,9606.ENSP00000245907,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259089,9606.ENSP00000259469,9606.ENSP00000262746,9606.ENSP00000265970,9606.ENSP00000285379,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000313967,9606.ENSP00000315190,9606.ENSP00000346839,9606.ENSP00000356771,9606.ENSP00000359345,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000363770,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000444271,9606.ENSP00000454071,9606.ENSP00000468002,9606.ENSP00000470972,9606.ENSP00000478927,9606.ENSP00000481646,9606.ENSP00000484824,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000498441	SNAI2,HMOX1,TGFB1,CYP27B1,APOB,C3,PEX1,SMO,APOE,RARA,BLK,RPL35,PRDX1,PIK3C2A,CA2,BUB1,AGXT,COL3A1,F2,HNF4A,C1QB,ITGA3,FN1,F5,RPL5,MAFB,PGK1,GSN,C1QC,WIPF1,CFI,CDKN1C,SERPINA1,C1R,LDLR,KANK2,RPS19,YAP1,RPS10,MUC1,ZEB2,HBB,ALDOA,FGA	2.03e-06	0.00057	Abnormality of the kidney
HPO	HP:0011277	40	933	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000245907,9606.ENSP00000248633,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259089,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000283646,9606.ENSP00000285379,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000313967,9606.ENSP00000315190,9606.ENSP00000346839,9606.ENSP00000356771,9606.ENSP00000360938,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000363770,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000444271,9606.ENSP00000468002,9606.ENSP00000478927,9606.ENSP00000484824,9606.ENSP00000485010,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574,9606.ENSP00000498441	HMOX1,TGFB1,CYP27B1,C3,PEX1,APOE,RARA,BLK,PRDX1,ASPA,PIK3C2A,GATA6,RPIA,CA2,AGXT,COL3A1,F2,HNF4A,C1QB,ITGA3,FN1,F5,SARDH,MAFB,PGK1,GSN,C1QC,WIPF1,CFI,CDKN1C,SERPINA1,C1R,KANK2,YAP1,MUC1,CIITA,HBB,ALDOA,GCLC,FGA	2.02e-06	0.00057	Abnormality of the urinary system physiology
HPO	HP:0000119	72	2189	9606	9606.ENSP00000020945,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000233242,9606.ENSP00000245907,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000254066,9606.ENSP00000259089,9606.ENSP00000259469,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000278616,9606.ENSP00000283646,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000313967,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000350928,9606.ENSP00000352798,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360938,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000363770,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000378131,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000444271,9606.ENSP00000454071,9606.ENSP00000468002,9606.ENSP00000470972,9606.ENSP00000478927,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000484824,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574,9606.ENSP00000498441	SNAI2,HMOX1,TGFB1,CYP27B1,APOB,C3,PEX1,SMO,CNGB1,APOE,ZSWIM6,RARA,BLK,RPL35,PRDX1,ASPA,PIK3C2A,GATA6,SOD1,AHSG,ATM,RPIA,CA2,ANKRD11,SLC39A4,BUB1,AGXT,COL3A1,FOS,F2,HNF4A,C1QB,ITGA3,UBA1,FN1,GAD1,COL18A1,SYNE1,F13B,F5,SEMA4A,RPL5,SARDH,MAFB,PGK1,GSN,C1QC,WIPF1,IGF1,CFI,CXCR4,PIK3R5,FOXA2,ESR1,CDKN1C,SERPINA1,ZBTB20,C1R,LDLR,KANK2,RPS19,YAP1,TNFAIP3,RPS10,MUC1,CIITA,ZEB2,PAX6,HBB,ALDOA,GCLC,FGA	2.62e-06	0.00071	Abnormality of the genitourinary system
HPO	HP:0100037	20	302	9606	9606.ENSP00000167586,9606.ENSP00000248633,9606.ENSP00000259469,9606.ENSP00000265970,9606.ENSP00000273784,9606.ENSP00000275493,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000304408,9606.ENSP00000306245,9606.ENSP00000315190,9606.ENSP00000359345,9606.ENSP00000362410,9606.ENSP00000376637,9606.ENSP00000419153,9606.ENSP00000468002,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000496166,9606.ENSP00000497069	KRT14,PEX1,RPL35,PIK3C2A,AHSG,EGFR,ANKRD11,SLC39A4,COL3A1,FOS,ITGA3,RPL5,MAFB,IGF1,ZBTB20,KANK2,RPS19,RPS10,ALDOA,IGF1R	2.62e-06	0.00071	Abnormality of the scalp hair
HPO	HP:0003110	31	638	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000248633,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259089,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000283646,9606.ENSP00000302620,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000315190,9606.ENSP00000346839,9606.ENSP00000356771,9606.ENSP00000360938,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000468002,9606.ENSP00000478927,9606.ENSP00000484824,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574,9606.ENSP00000498441	HMOX1,TGFB1,CYP27B1,PEX1,APOE,RARA,BLK,PRDX1,ASPA,PIK3C2A,GATA6,RPIA,AGXT,F2,HNF4A,ITGA3,FN1,F5,SARDH,MAFB,PGK1,GSN,CDKN1C,SERPINA1,KANK2,YAP1,MUC1,HBB,ALDOA,GCLC,FGA	2.86e-06	0.00074	Abnormality of urine homeostasis
HPO	HP:0011830	20	305	9606	9606.ENSP00000167586,9606.ENSP00000241052,9606.ENSP00000252242,9606.ENSP00000254066,9606.ENSP00000259206,9606.ENSP00000262746,9606.ENSP00000301653,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000412237,9606.ENSP00000444271,9606.ENSP00000481570,9606.ENSP00000487174,9606.ENSP00000498441	KRT14,CAT,KRT5,RARA,IL1RN,PRDX1,KRT16,COL3A1,F2,F13B,F5,DSP,KRT6A,WIPF1,CXCR4,IL10,C1R,TNFAIP3,ZEB2,FGA	3.01e-06	0.00077	Abnormal oral mucosa morphology
HPO	HP:0031409	17	226	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000246662,9606.ENSP00000252242,9606.ENSP00000261652,9606.ENSP00000278616,9606.ENSP00000301305,9606.ENSP00000356030,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000497574	KRT14,HMOX1,TGFB1,KRT9,KRT5,TNFRSF13B,ATM,SLC39A4,CD55,WIPF1,CXCR4,PIK3R5,SERPINA1,MS4A1,CIITA,ZEB2,GCLC	3.06e-06	0.00077	Abnormal lymphocyte physiology
HPO	HP:0025015	42	1027	9606	9606.ENSP00000215727,9606.ENSP00000233242,9606.ENSP00000241052,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252486,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000262662,9606.ENSP00000262746,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000284981,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000384725,9606.ENSP00000384849,9606.ENSP00000386884,9606.ENSP00000405330,9606.ENSP00000433277,9606.ENSP00000441214,9606.ENSP00000454071,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000487174,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000498441	SERPIND1,APOB,CAT,PEX1,SMO,APOE,RPL35,TNFRSF13B,CDKN2C,PRDX1,PIK3C2A,GATA6,NPC1,APP,BUB1,AGXT,COL3A1,FOS,F2,UBA1,FN1,ELN,COL18A1,F13B,F5,RPL5,ARFGEF2,WIPF1,CFI,PRDM6,CDKN1A,CXCR4,ESR1,MS4A1,USP36,LDLR,RPS19,RPS10,ZEB2,KNG1,HBB,FGA	3.46e-06	0.00083	Abnormal vascular morphology
HPO	HP:0012443	73	2254	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000233242,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000259469,9606.ENSP00000261890,9606.ENSP00000262662,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000277120,9606.ENSP00000280097,9606.ENSP00000282753,9606.ENSP00000283646,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000308541,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000350928,9606.ENSP00000352798,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000366525,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000384477,9606.ENSP00000384849,9606.ENSP00000392812,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000419153,9606.ENSP00000441214,9606.ENSP00000454071,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000478255,9606.ENSP00000481646,9606.ENSP00000484824,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000498441	SNAI2,KRT14,TGFB1,APOB,PEX1,SMO,KRT5,APOE,ZSWIM6,RPL35,RAB11A,CDKN2C,PRDX1,ASPA,PIK3C2A,GATA6,NPC1,SOD1,AHSG,NTRK2,HNMT,GRM1,RPIA,APP,CA2,ANKRD11,SLC39A4,MFF,BUB1,AGXT,COL3A1,MN1,F2,ITGA3,UBA1,FN1,GAD1,COL18A1,CUX1,CYB5R3,SLC30A10,SYNE1,F13B,F5,SEMA4A,RPL5,ARFGEF2,MAFB,FTL,DIAPH1,WIPF1,IGF1,IFRD1,CDKN1A,PIK3R5,FOXA2,ESR1,CDKN1C,ZBTB20,USP36,LDLR,RPS19,GCH1,ABCB1,RPS10,MUC1,ZEB2,PAX6,KNG1,HBB,CHAMP1,IGF1R,FGA	3.77e-06	0.00087	Abnormality of brain morphology
HPO	HP:0030680	59	1680	9606	9606.ENSP00000215727,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000233242,9606.ENSP00000241052,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252486,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000262662,9606.ENSP00000262746,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000275493,9606.ENSP00000284981,9606.ENSP00000301030,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360938,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000362924,9606.ENSP00000369129,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000384725,9606.ENSP00000384849,9606.ENSP00000386884,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000441214,9606.ENSP00000454071,9606.ENSP00000470972,9606.ENSP00000478255,9606.ENSP00000481646,9606.ENSP00000487174,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000497069,9606.ENSP00000497574,9606.ENSP00000498441	SERPIND1,HMOX1,TGFB1,TPI1,APOB,CAT,PEX1,SMO,APOE,RPL35,TNFRSF13B,CDKN2C,PRDX1,PIK3C2A,GATA6,NPC1,EGFR,APP,ANKRD11,BUB1,AGXT,COL3A1,FOS,F2,UBA1,FN1,ELN,COL18A1,SLC30A10,SYNE1,F13B,F5,SEMA4A,RPL5,SARDH,ARFGEF2,MAFB,GSN,DSP,WIPF1,CFI,PRDM6,CDKN1A,CXCR4,ESR1,CDKN1C,SERPINA1,MS4A1,USP36,LDLR,RPS19,ABCB1,RPS10,ZEB2,KNG1,HBB,IGF1R,GCLC,FGA	3.69e-06	0.00087	Abnormality of cardiovascular system morphology
